Input.website_url,Input.course_name,Answer.average,Answer.comment,Answer.passed,Answer.failed,Answer.stddev,Answer.total,Answer.url,Source,Release period
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Thermodynamik I (MAVT - Block 1),4.36,{},95.50%,4.50%,0.74,22,https://bestande.ch/eth/151-0051-00L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Thermodynamik II (MAVT - Block 2),4.29,{},81.80%,18.20%,0.73,352,https://bestande.ch/eth/151-0052-00L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Fluiddynamik I (MAVT - Block 2),4.43,{},288,64,0.57,352,https://bestande.ch/eth/151-0102-00L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Fluiddynamik II (MAVT - Block 3),4.32,{},17,0,0.63,17,https://bestande.ch/eth/151-0103-00L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Technische Mechanik (ITET - Basisprüfung Block A),3.9,{},67.80%,32.20%,1.07,220,https://bestande.ch/eth/151-0223-10L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Thermodynamics III (MAVT - Prüfungsblock 3 - typo! says Thermodynamics II but is Thermodynamics III),4.63,{},17,0,0.51,17,https://bestande.ch/eth/151-0261-00L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Maschinenelemente (MAVT - Basisprüfung),4.18,{},57.90%,42.10%,0.63,506,https://bestande.ch/eth/151-0301-00L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Dimensionieren I (MAVT - Prüfungsblock 1),3.89,{},95.50%,4.50%,0.8,22,https://bestande.ch/eth/151-0303-00L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Dynamics (MAVT - Prüfungsblock 1),4.36,{},21,1,0.74,22,https://bestande.ch/eth/151-0503-00L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,"Werkstoffe und Fertigung I, Werkstoffe und Fertigung II",4.25,{},57.90%,42.10%,0.76,506,"https://bestande.ch/eth/151-0711-00L, https://bestande.ch/eth/151-0712-00L",Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,"Netzwerke und Schaltungen I, Netzwerke und Schaltungen II",4.11,{},67.80%,32.20%,1.19,220,"https://bestande.ch/eth/227-0001-00L,https://bestande.ch/eth/227-0002-00L",Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Digitaltechnik (ITET – Basisprüfung Block ),4.13,{},67.80%,32.20%,1.02,220,https://bestande.ch/eth/227-0003-00L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Technische Informatik I (ITET - Prüfungsblock 1),3.84,{},62.50%,37.50%,0.43,16,https://bestande.ch/eth/227-0013-00L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Technische Informatik II (ITET - Prüfungsblock 2),4.37,{},91,20,0.72,111,https://bestande.ch/eth/227-0014-00L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Signal- und Systemtheorie I (ITET - Prüfungsblock 1),4.17,{},62.50%,37.50%,0.72,16,https://bestande.ch/eth/227-0045-00L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Signal- und Systemtheorie II (ITET - Block 2),4.52,{},82%,18%,0.85,111,https://bestande.ch/eth/227-0046-10L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Elektromagnetische Felder und Wellen (ITET - Prüfungsblock 3),4.34,{},84.50%,15.50%,0.85,131,https://bestande.ch/eth/227-0052-10L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Halbleiter Bauelemente (ITET - Prüfungsblock 3),4.15,{},84.50%,15.50%,0.72,131,https://bestande.ch/eth/227-0056-00L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Elektrotechnik I (MAVT - Prüfungsblock 2),4.44,{},81.80%,18.20%,0.59,352,https://bestande.ch/eth/227-0075-00L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Halbleiter-Schaltungstechnik (ITET - Prüfungsblock 2),4.07,{},82%,18%,0.73,111,https://bestande.ch/eth/227-0077-10L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Informatik (MAVT - Basisprüfung),4.1,{},57.90%,42.10%,0.95,506,https://bestande.ch/eth/252-0832-00L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,"Informatik I, Informatik II",4.32,{},67.80%,32.20%,1.08,220,"https://bestande.ch/eth/252-0835-00L,https://bestande.ch/eth/252-0836-00L",Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Diskrete Mathematik (ITET - Prüfungsblock 2),4.31,{},82%,18%,0.82,111,https://bestande.ch/eth/401-0053-00L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Lineare Algebra (ITET – Basisprüfung Block ),4.35,{},67.80%,32.20%,1,220,https://bestande.ch/eth/401-0171-00L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,"Lineare Algebra I, Lineare Algebra II",3.84,{},57.90%,42.10%,1.29,506,"https://bestande.ch/eth/401-0171-00L,https://bestande.ch/eth/401-0172-00L",Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,"Analysis I, Analysis II",4.41,{},67.80%,32.20%,1.17,220,"https://bestande.ch/eth/401-0231-10L, https://bestande.ch/eth/401-0232-10L",Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,"Analysis I, Analysis II",3.74,{},57.90%,42.10%,1.39,506,"https://bestande.ch/eth/401-0261-G0L,https://bestande.ch/eth/401-0262-G0L",Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Komplexe Analysis (ITET – Basisprüfung Block),3.77,{},149,71,1.44,220,https://bestande.ch/eth/401-0302-10L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Analysis III (ITET - Prüfungsblock 1),3.97,{},62.50%,37.50%,0.95,16,https://bestande.ch/eth/401-0353-00L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Analysis III (MAVT - Prüfungsblock 1),3.97,{},10,6,0.95,16,https://bestande.ch/eth/401-0363-10L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Wahrscheinlichkeitstheorie und Statistik (W&S) (ITET - Block 3),4.44,{},84.50%,15.50%,0.76,131,https://bestande.ch/eth/401-0604-00L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Numerische Methoden (ITET - Prüfungsblock 3),5.02,{},111,20,0.91,131,https://bestande.ch/eth/401-0654-00L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,"Physik I, Physik II",4.49,{},81.80%,18.20%,0.73,352,"https://bestande.ch/eth/402-0033-10L, https://bestande.ch/eth/402-0034-10L",Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Physik I (ITET – Basisprüfung Block),4,{},67.80%,32.20%,1.08,220,https://bestande.ch/eth/402-0052-00L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Physik II (ITET - Prüfungsblock 1),4.28,{},62.50%,37.50%,0.78,111,https://bestande.ch/eth/402-0053-00L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS15/blitz01_issuu.pdf,Chemie (MAVT - Basisprüfung),4.15,{},57.90%,42.10%,0.93,506,https://bestande.ch/eth/529-0010-00L,Blitz 01/2015,20152
https://blitz.ethz.ch/pdf/HS16/blitz_01_issu.pdf,Thermodynamik I (MAVT - Prüfungsblock 1),4.35,{},94.40%,5.60%,0.82,18,https://bestande.ch/eth/151-0051-00L,Blitz 01/2016,20162
https://blitz.ethz.ch/pdf/HS16/blitz_01_issu.pdf,Thermodynamik II (MAVT - Prüfungsblock 2),4.28,{},75.30%,24.70%,0.71,352,https://bestande.ch/eth/151-0052-00L,Blitz 01/2016,20162
https://blitz.ethz.ch/pdf/HS16/blitz_01_issu.pdf,Fluiddynamik I (MAVT - Prüfungsblock 2),4.43,{},75.30%,24.70%,0.61,352,https://bestande.ch/eth/151-0102-00L,Blitz 01/2016,20162
https://blitz.ethz.ch/pdf/HS16/blitz_01_issu.pdf,Fluiddynamik II (MAVT - Prüfungsblock 3),4.36,{},70%,30%,0.71,20,https://bestande.ch/eth/151-0103-00L,Blitz 01/2016,20162
https://blitz.ethz.ch/pdf/HS16/blitz_01_issu.pdf,Technische Mechanik (ITET – Basisprüfung ),4.05,{},152,98,1.25,250,https://bestande.ch/eth/151-0223-10L,Blitz 01/2016,20162
https://blitz.ethz.ch/pdf/HS16/blitz_01_issu.pdf,Thermodynamics III (MAVT - Prüfungsblock 3 - typo! says Thermodynamics II but is Thermodynamics III),4.64,{},70%,30%,0.68,20,https://bestande.ch/eth/151-0261-00L,Blitz 01/2016,20162
https://blitz.ethz.ch/pdf/HS16/blitz_01_issu.pdf,Maschinenelemente (MAVT - Basisprüfung),4.2,{},53.90%,46.10%,0.71,536,https://bestande.ch/eth/151-0301-00L,Blitz 01/2016,20162
https://blitz.ethz.ch/pdf/HS16/blitz_01_issu.pdf,Dimensionieren I (MAVT - Prüfungsblock 1),3.88,{},94.40%,5.60%,0.87,18,https://bestande.ch/eth/151-0303-00L,Blitz 01/2016,20162
https://blitz.ethz.ch/pdf/HS16/blitz_01_issu.pdf,Kinetik und Statik (MAVT - Basisprüfung),4.13,{},53.90%,46.10%,1.11,536,https://bestande.ch/eth/151-0501-00L,Blitz 01/2016,20162
https://blitz.ethz.ch/pdf/HS16/blitz_01_issu.pdf,Dynamics (MAVT - Prüfungsblock 1),5.06,{},17,1,0.68,18,https://bestande.ch/eth/151-0503-00L,Blitz 01/2016,20162
https://blitz.ethz.ch/pdf/HS16/blitz_01_issu.pdf,"Werkstoffe und Fertigung I, Werkstoffe und Fertigung II",4.11,{},53.90%,46.10%,0.8,536,"https://bestande.ch/eth/151-0711-00L, https://bestande.ch/eth/151-0712-00L",Blitz 01/2016,20162
https://blitz.ethz.ch/pdf/HS16/blitz_01_issu.pdf,"Netzwerke und Schaltungen I, Netzwerke und Schaltungen II",3.89,{},60.78%,39.22%,1.22,250,"https://bestande.ch/eth/227-0001-00L,https://bestande.ch/eth/227-0002-00L",Blitz 01/2016,20162
https://blitz.ethz.ch/pdf/HS16/blitz_01_issu.pdf,Digitaltechnik (ITET – Basisprüfung ),4.32,{},60.78%,39.22%,1.11,250,https://bestande.ch/eth/227-0003-00L,Blitz 01/2016,20162
https://blitz.ethz.ch/pdf/HS16/blitz_01_issu.pdf,Technische Informatik I (ITET - Prüfungsblock 1),3.83,{},40%,60%,0.59,10,https://bestande.ch/eth/227-0013-00L,Blitz 01/2016,20162
https://blitz.ethz.ch/pdf/HS16/blitz_01_issu.pdf,Technische Informatik II (ITET - Prüfungsblock 2),4.14,{},101,25,0.89,126,https://bestande.ch/eth/227-0014-00L,Blitz 01/2016,20162
https://blitz.ethz.ch/pdf/HS16/blitz_01_issu.pdf,Signal- und Systemtheorie I (ITET - Prüfungsblock 1),3.33,{},40%,60%,1.01,10,https://bestande.ch/eth/227-0045-00L,Blitz 01/2016,20162
https://blitz.ethz.ch/pdf/HS16/blitz_01_issu.pdf,Signal- und Systemtheorie II (ITET - Prüfungsblock 2),4.54,Pass rate percentage is available for Prüfungsblock 2. Pass rate is not available on individual course.,80.16%,19.84%,0.82,126,https://bestande.ch/eth/227-0046-10L,Blitz 01/2016,20162
https://blitz.ethz.ch/pdf/HS16/blitz_01_issu.pdf,Elektromagnetische Felder und Wellen (ITET - Prüfungsblock 3),4.43,{},83.80%,16.20%,0.84,142,https://bestande.ch/eth/227-0052-10L,Blitz 01/2016,20162
